"sep= "
1448804340918 Time: [14:39:0] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 55.04 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804360696 Time: [14:39:20] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 55.71 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804381907 Time: [14:39:41] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 52.26 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804403088 Time: [14:40:3] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 49.27 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804425549 Time: [14:40:25] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 56.17 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804445869 Time: [14:40:45] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 55.19 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804465947 Time: [14:41:5] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 54.96 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804485185 Time: [14:41:25] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 57.32 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804505159 Time: [14:41:45] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 57.41 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804525282 Time: [14:42:5] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 57.01 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804546404 Time: [14:42:26] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 53.65 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804565078 Time: [14:42:45] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 57.68 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804586178 Time: [14:43:6] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 54.30 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804605533 Time: [14:43:25] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 56.24 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804625401 Time: [14:43:45] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 56.65 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804646013 Time: [14:44:6] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 54.79 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804665949 Time: [14:44:25] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 54.98 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804685461 Time: [14:44:45] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 56.47 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804705814 Time: [14:45:5] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 55.38 ServerIP http://78.46.49.57:21210/ UserID: 0 0
1448804725569 Time: [14:45:25] Quality_did_not_change small Mode Quality_Throughput Throughput_In_KB_s 56.14 ServerIP http://78.46.49.57:21210/ UserID: 0 0
