"sep= "
1448636727076 Time: [16:5:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 109 AllLatencies 109 303 422  UserID: 18 18
1448636757079 Time: [16:5:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 107 AllLatencies 107 313 419  UserID: 18 18
1448636787740 Time: [16:6:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 106 AllLatencies 106 311 1070  UserID: 18 18
1448636817923 Time: [16:6:57] Set_New_Server http://192.111.152.116:16201/ Mode Server_Lowest_Latency Latency 311 AllLatencies 911 311 432  UserID: 18 18
1448636847382 Time: [16:7:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 244 AllLatencies 244 458 423  UserID: 18 18
1448636877456 Time: [16:7:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 272 AllLatencies 272 489 419  UserID: 18 18
1448636907257 Time: [16:8:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 191 AllLatencies 191 322 466  UserID: 18 18
1448636937648 Time: [16:8:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 142 AllLatencies 142 690 520  UserID: 18 18
1448636967193 Time: [16:9:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 115 AllLatencies 115 308 482  UserID: 18 18
1448636997380 Time: [16:9:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 251 AllLatencies 251 397 422  UserID: 18 18
1448637027141 Time: [16:10:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 132 AllLatencies 132 306 418  UserID: 18 18
1448637057221 Time: [16:10:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 115 AllLatencies 115 341 462  UserID: 18 18
1448637087229 Time: [16:11:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 140 AllLatencies 140 352 435  UserID: 18 18
1448637117134 Time: [16:11:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 129 AllLatencies 129 299 421  UserID: 18 18
1448637147196 Time: [16:12:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 117 AllLatencies 117 315 457  UserID: 18 18
1448637177120 Time: [16:12:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 106 AllLatencies 106 303 416  UserID: 18 18
1448637207197 Time: [16:13:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 116 AllLatencies 116 325 437  UserID: 18 18
1448637237215 Time: [16:13:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 116 AllLatencies 116 333 445  UserID: 18 18
1448637267154 Time: [16:14:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 109 AllLatencies 109 305 420  UserID: 18 18
1448637297214 Time: [16:14:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 139 AllLatencies 139 315 430  UserID: 18 18
1448637327225 Time: [16:15:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 151 AllLatencies 151 304 443  UserID: 18 18
1448637357182 Time: [16:15:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 115 AllLatencies 115 324 418  UserID: 18 18
1448637387144 Time: [16:16:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 112 AllLatencies 112 305 413  UserID: 18 18
1448637417218 Time: [16:16:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 131 AllLatencies 131 321 423  UserID: 18 18
1448637447173 Time: [16:17:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 112 AllLatencies 112 317 418  UserID: 18 18
1448637477193 Time: [16:17:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 120 AllLatencies 120 304 424  UserID: 18 18
1448637507837 Time: [16:18:27] Set_New_Server http://192.111.152.116:16201/ Mode Server_Lowest_Latency Latency 317 AllLatencies 738 317 437  UserID: 18 18
1448637537516 Time: [16:18:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 251 AllLatencies 251 485 433  UserID: 18 18
1448637567735 Time: [16:19:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 111 AllLatencies 111 331 937  UserID: 18 18
1448637597323 Time: [16:19:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 102 AllLatencies 102 310 574  UserID: 18 18
1448637627176 Time: [16:20:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 118 AllLatencies 118 310 417  UserID: 18 18
1448637657183 Time: [16:20:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 115 AllLatencies 115 302 424  UserID: 18 18
1448637687212 Time: [16:21:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 105 AllLatencies 105 327 439  UserID: 18 18
1448637717188 Time: [16:21:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 117 AllLatencies 117 301 418  UserID: 18 18
1448637747683 Time: [16:22:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 130 AllLatencies 130 317 875  UserID: 18 18
1448637777617 Time: [16:22:57] Set_New_Server http://192.111.152.116:16201/ Mode Server_Lowest_Latency Latency 338 AllLatencies 448 338 457  UserID: 18 18
1448637807353 Time: [16:23:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 123 AllLatencies 123 426 425  UserID: 18 18
1448637837699 Time: [16:23:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 137 AllLatencies 137 328 858  UserID: 18 18
1448637867258 Time: [16:24:27] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 127 AllLatencies 127 328 440  UserID: 18 18
1448637897286 Time: [16:24:57] Set_New_Server http://78.46.49.57:21210/ Mode Server_Lowest_Latency Latency 138 AllLatencies 138 332 419  UserID: 18 18
