"sep= "
1443709051011 Time: [16:17:31] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3792 ImgSize: 1103576 Throughput_In_KB_s 291.03 Picture: 1 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709054607 Time: [16:17:34] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3090 ImgSize: 1597070 Throughput_In_KB_s 516.85 Picture: 2 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709058318 Time: [16:17:38] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3296 ImgSize: 1741883 Throughput_In_KB_s 528.48 Picture: 3 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709062986 Time: [16:17:42] Current_Quality xlarge Mode Quality_Throughput LoadTime: 4183 ImgSize: 2023884 Throughput_In_KB_s 483.84 Picture: 4 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709066291 Time: [16:17:46] Current_Quality xlarge Mode Quality_Throughput LoadTime: 2986 ImgSize: 1480064 Throughput_In_KB_s 495.67 Picture: 5 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709070107 Time: [16:17:50] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3292 ImgSize: 1732091 Throughput_In_KB_s 526.15 Picture: 6 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709073874 Time: [16:17:53] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3306 ImgSize: 1747143 Throughput_In_KB_s 528.48 Picture: 7 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709077785 Time: [16:17:57] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3451 ImgSize: 1643599 Throughput_In_KB_s 476.27 Picture: 8 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709082874 Time: [16:18:2] Current_Quality xlarge Mode Quality_Throughput LoadTime: 4529 ImgSize: 1864581 Throughput_In_KB_s 411.70 Picture: 9 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709086714 Time: [16:18:6] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3318 ImgSize: 1744547 Throughput_In_KB_s 525.78 Picture: 10 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709119764 Time: [16:18:39] Current_Quality xlarge Mode Quality_Throughput LoadTime: 2092 ImgSize: 1103576 Throughput_In_KB_s 527.52 Picture: 1 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709123193 Time: [16:18:43] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3013 ImgSize: 1597070 Throughput_In_KB_s 530.06 Picture: 2 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709126987 Time: [16:18:46] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3280 ImgSize: 1741883 Throughput_In_KB_s 531.06 Picture: 3 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709131292 Time: [16:18:51] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3830 ImgSize: 2023884 Throughput_In_KB_s 528.43 Picture: 4 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709134522 Time: [16:18:54] Current_Quality xlarge Mode Quality_Throughput LoadTime: 2804 ImgSize: 1480064 Throughput_In_KB_s 527.84 Picture: 5 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709140223 Time: [16:19:0] Current_Quality xlarge Mode Quality_Throughput LoadTime: 5240 ImgSize: 1732091 Throughput_In_KB_s 330.55 Picture: 6 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709141502 Time: [16:19:1] Current_Quality large Mode Quality_Throughput LoadTime: 957 ImgSize: 472148 Throughput_In_KB_s 493.36 Picture: 7 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709142581 Time: [16:19:2] Current_Quality large Mode Quality_Throughput LoadTime: 774 ImgSize: 393557 Throughput_In_KB_s 508.47 Picture: 8 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709144020 Time: [16:19:4] Current_Quality large Mode Quality_Throughput LoadTime: 955 ImgSize: 491402 Throughput_In_KB_s 514.56 Picture: 9 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709145211 Time: [16:19:5] Current_Quality large Mode Quality_Throughput LoadTime: 883 ImgSize: 452873 Throughput_In_KB_s 512.88 Picture: 10 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709178195 Time: [16:19:38] Current_Quality xlarge Mode Quality_Throughput LoadTime: 2088 ImgSize: 1103576 Throughput_In_KB_s 528.53 Picture: 1 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709181635 Time: [16:19:41] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3007 ImgSize: 1597070 Throughput_In_KB_s 531.12 Picture: 2 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709185433 Time: [16:19:45] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3292 ImgSize: 1741883 Throughput_In_KB_s 529.13 Picture: 3 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709189746 Time: [16:19:49] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3843 ImgSize: 2023884 Throughput_In_KB_s 526.64 Picture: 4 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709192977 Time: [16:19:52] Current_Quality xlarge Mode Quality_Throughput LoadTime: 2803 ImgSize: 1480064 Throughput_In_KB_s 528.03 Picture: 5 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709196728 Time: [16:19:56] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3280 ImgSize: 1732091 Throughput_In_KB_s 528.08 Picture: 6 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709202302 Time: [16:20:2] Current_Quality xlarge Mode Quality_Throughput LoadTime: 5043 ImgSize: 1747143 Throughput_In_KB_s 346.45 Picture: 7 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709205879 Time: [16:20:5] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3100 ImgSize: 1643599 Throughput_In_KB_s 530.19 Picture: 8 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709209799 Time: [16:20:9] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3502 ImgSize: 1864581 Throughput_In_KB_s 532.43 Picture: 9 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709213606 Time: [16:20:13] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3302 ImgSize: 1744547 Throughput_In_KB_s 528.33 Picture: 10 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709246675 Time: [16:20:46] Current_Quality xlarge Mode Quality_Throughput LoadTime: 2097 ImgSize: 1103576 Throughput_In_KB_s 526.26 Picture: 1 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709250333 Time: [16:20:50] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3243 ImgSize: 1597070 Throughput_In_KB_s 492.47 Picture: 2 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709254146 Time: [16:20:54] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3286 ImgSize: 1741883 Throughput_In_KB_s 530.09 Picture: 3 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709258435 Time: [16:20:58] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3810 ImgSize: 2023884 Throughput_In_KB_s 531.20 Picture: 4 ServerIP http://192.111.152.116:16201/ UserID: 3 3
1443709268195 Time: [16:21:8] Current_Quality xlarge Mode Quality_Throughput LoadTime: 9029 ImgSize: 1480064 Throughput_In_KB_s 163.92 Picture: 5 ServerIP http://192.111.152.116:16201/ UserID: 3 3
1443709276015 Time: [16:21:16] Current_Quality xlarge Mode Quality_Throughput LoadTime: 7188 ImgSize: 1732091 Throughput_In_KB_s 240.97 Picture: 6 ServerIP http://192.111.152.116:16201/ UserID: 3 3
1443709283739 Time: [16:21:23] Current_Quality xlarge Mode Quality_Throughput LoadTime: 7134 ImgSize: 1747143 Throughput_In_KB_s 244.90 Picture: 7 ServerIP http://192.111.152.116:16201/ UserID: 3 3
1443709296302 Time: [16:21:36] Current_Quality large Mode Quality_Throughput LoadTime: 11895 ImgSize: 1643599 Throughput_In_KB_s 138.18 Picture: 8 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709297666 Time: [16:21:37] Current_Quality large Mode Quality_Throughput LoadTime: 1052 ImgSize: 491402 Throughput_In_KB_s 467.11 Picture: 9 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709299022 Time: [16:21:39] Current_Quality large Mode Quality_Throughput LoadTime: 885 ImgSize: 452873 Throughput_In_KB_s 511.72 Picture: 10 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709326410 Time: [16:22:6] Current_Quality xlarge Mode Quality_Throughput LoadTime: 2107 ImgSize: 1103576 Throughput_In_KB_s 523.77 Picture: 1 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709329872 Time: [16:22:9] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3047 ImgSize: 1597070 Throughput_In_KB_s 524.15 Picture: 2 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709333628 Time: [16:22:13] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3285 ImgSize: 1741883 Throughput_In_KB_s 530.25 Picture: 3 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709337911 Time: [16:22:17] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3806 ImgSize: 2023884 Throughput_In_KB_s 531.76 Picture: 4 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709341233 Time: [16:22:21] Current_Quality xlarge Mode Quality_Throughput LoadTime: 2857 ImgSize: 1480064 Throughput_In_KB_s 518.05 Picture: 5 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709346632 Time: [16:22:26] Current_Quality xlarge Mode Quality_Throughput LoadTime: 4971 ImgSize: 1732091 Throughput_In_KB_s 348.44 Picture: 6 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709350505 Time: [16:22:30] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3324 ImgSize: 1747143 Throughput_In_KB_s 525.61 Picture: 7 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709354066 Time: [16:22:34] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3130 ImgSize: 1643599 Throughput_In_KB_s 525.11 Picture: 8 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709358063 Time: [16:22:38] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3597 ImgSize: 1864581 Throughput_In_KB_s 518.37 Picture: 9 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709362153 Time: [16:22:42] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3670 ImgSize: 1744547 Throughput_In_KB_s 475.35 Picture: 10 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709395139 Time: [16:23:15] Current_Quality xlarge Mode Quality_Throughput LoadTime: 2128 ImgSize: 1103576 Throughput_In_KB_s 518.60 Picture: 1 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709398896 Time: [16:23:18] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3358 ImgSize: 1597070 Throughput_In_KB_s 475.60 Picture: 2 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709403540 Time: [16:23:23] Current_Quality xlarge Mode Quality_Throughput LoadTime: 4229 ImgSize: 1741883 Throughput_In_KB_s 411.89 Picture: 3 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709408652 Time: [16:23:28] Current_Quality xlarge Mode Quality_Throughput LoadTime: 4780 ImgSize: 2023884 Throughput_In_KB_s 423.41 Picture: 4 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709411938 Time: [16:23:31] Current_Quality xlarge Mode Quality_Throughput LoadTime: 2803 ImgSize: 1480064 Throughput_In_KB_s 528.03 Picture: 5 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709415716 Time: [16:23:35] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3312 ImgSize: 1732091 Throughput_In_KB_s 522.97 Picture: 6 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709419546 Time: [16:23:39] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3367 ImgSize: 1747143 Throughput_In_KB_s 518.90 Picture: 7 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709423112 Time: [16:23:43] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3173 ImgSize: 1643599 Throughput_In_KB_s 518.00 Picture: 8 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709427039 Time: [16:23:47] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3575 ImgSize: 1864581 Throughput_In_KB_s 521.56 Picture: 9 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709430820 Time: [16:23:50] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3330 ImgSize: 1744547 Throughput_In_KB_s 523.89 Picture: 10 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709465479 Time: [16:24:25] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3652 ImgSize: 1103576 Throughput_In_KB_s 302.18 Picture: 1 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709468861 Time: [16:24:28] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3017 ImgSize: 1597070 Throughput_In_KB_s 529.36 Picture: 2 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709472693 Time: [16:24:32] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3321 ImgSize: 1741883 Throughput_In_KB_s 524.51 Picture: 3 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709477063 Time: [16:24:37] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3918 ImgSize: 2023884 Throughput_In_KB_s 516.56 Picture: 4 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709480219 Time: [16:24:40] Current_Quality xlarge Mode Quality_Throughput LoadTime: 2812 ImgSize: 1480064 Throughput_In_KB_s 526.34 Picture: 5 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709483942 Time: [16:24:43] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3280 ImgSize: 1732091 Throughput_In_KB_s 528.08 Picture: 6 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709487838 Time: [16:24:47] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3405 ImgSize: 1747143 Throughput_In_KB_s 513.11 Picture: 7 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709491323 Time: [16:24:51] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3134 ImgSize: 1643599 Throughput_In_KB_s 524.44 Picture: 8 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709496920 Time: [16:24:56] Current_Quality xlarge Mode Quality_Throughput LoadTime: 5180 ImgSize: 1864581 Throughput_In_KB_s 359.96 Picture: 9 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709500589 Time: [16:25:0] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3323 ImgSize: 1744547 Throughput_In_KB_s 524.99 Picture: 10 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709533650 Time: [16:25:33] Current_Quality xlarge Mode Quality_Throughput LoadTime: 2096 ImgSize: 1103576 Throughput_In_KB_s 526.52 Picture: 1 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709537094 Time: [16:25:37] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3017 ImgSize: 1597070 Throughput_In_KB_s 529.36 Picture: 2 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709540909 Time: [16:25:40] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3321 ImgSize: 1741883 Throughput_In_KB_s 524.51 Picture: 3 ServerIP http://78.46.49.57:21210/ UserID: 3 3
1443709545202 Time: [16:25:45] Current_Quality xlarge Mode Quality_Throughput LoadTime: 3844 ImgSize: 2023884 Throughput_In_KB_s 526.50 Picture: 4 ServerIP http://78.46.49.57:21210/ UserID: 3 3
